exposed_iso3,source_iso3,year,w_trade,covered_share
ISR,HUN,2023,0.005426,0.8018
ISR,FIN,2023,0.002421,0.8018
ISR,BRA,2023,0.01311,0.8018
ISR,VNM,2023,0.008754,0.8018
ISR,IDN,2023,0.001956,0.8018
ISR,GBR,2023,0.027562,0.8018
ISR,PRT,2023,0.003431,0.8018
ISR,VEN,2023,2.1e-05,0.8018
ISR,MYS,2023,0.002768,0.8018
ISR,DEU,2023,0.051513,0.8018
ISR,CHL,2023,0.001655,0.8018
ISR,UKR,2023,0.003741,0.8018
ISR,ESP,2023,0.018955,0.8018
ISR,THA,2023,0.008133,0.8018
ISR,RUS,2023,0.019441,0.8018
ISR,POL,2023,0.010677,0.8018
ITA,KOR,2019,0.009496,0.7983
ITA,AUS,2019,0.004987,0.7983
ITA,FRA,2019,0.094397,0.7983
ITA,NOR,2019,0.003308,0.7983
ITA,PER,2019,0.001226,0.7983
ITA,USA,2019,0.069152,0.7983
ITA,IND,2019,0.010111,0.7983
ITA,CAN,2019,0.006902,0.7983
ITA,TWN,2019,0.003798,0.7983
ITA,EGY,2019,0.004805,0.7983
ITA,CHN,2019,0.049342,0.7983
ITA,CHE,2019,0.040877,0.7983
ITA,TUR,2019,0.019682,0.7983
ITA,COL,2019,0.001737,0.7983
ITA,NLD,2019,0.037859,0.7983
ITA,MEX,2019,0.005469,0.7983
ITA,ZAF,2019,0.003694,0.7983
ITA,HKG,2019,0.006725,0.7983
ITA,SAU,2019,0.007827,0.7983
ITA,TUN,2019,0.00616,0.7983
ITA,BEL,2019,0.037635,0.7983
ITA,ISR,2019,0.003707,0.7983
ITA,SWE,2019,0.010494,0.7983
ITA,PHL,2019,0.001205,0.7983
ITA,DNK,2019,0.006148,0.7983
ITA,ARG,2019,0.002066,0.7983
ITA,JPN,2019,0.013072,0.7983
ITA,HUN,2019,0.011284,0.7983
ITA,FIN,2019,0.004685,0.7983
ITA,BRA,2019,0.007865,0.7983
ITA,VNM,2019,0.004903,0.7983
ITA,IDN,2019,0.003523,0.7983
ITA,GBR,2019,0.039379,0.7983
ITA,PRT,2019,0.007279,0.7983
ITA,VEN,2019,0.000392,0.7983
ITA,MYS,2019,0.002706,0.7983
ITA,DEU,2019,0.140503,0.7983
ITA,CHL,2019,0.001956,0.7983
ITA,UKR,2019,0.004702,0.7983
ITA,ESP,2019,0.052529,0.7983
ITA,THA,2019,0.003393,0.7983
ITA,RUS,2019,0.024549,0.7983
ITA,POL,2019,0.026738,0.7983
ITA,KOR,2021,0.009493,0.799
ITA,AUS,2021,0.004913,0.799
ITA,FRA,2021,0.092417,0.799
ITA,NOR,2021,0.003298,0.799
ITA,PER,2021,0.001105,0.799
ITA,USA,2021,0.065082,0.799
ITA,IND,2021,0.010466,0.799
ITA,CAN,2021,0.006558,0.799
ITA,TWN,2021,0.003966,0.799
ITA,EGY,2021,0.0058,0.799
ITA,CHN,2021,0.054171,0.799
ITA,CHE,2021,0.038384,0.799
ITA,TUR,2021,0.019349,0.799
ITA,COL,2021,0.001661,0.799
ITA,NLD,2021,0.043214,0.799
ITA,MEX,2021,0.004916,0.799
ITA,ZAF,2021,0.004089,0.799
ITA,HKG,2021,0.005097,0.799
ITA,SAU,2021,0.008181,0.799
ITA,TUN,2021,0.005461,0.799
ITA,BEL,2021,0.03903,0.799
ITA,ISR,2021,0.003994,0.799
ITA,SWE,2021,0.01034,0.799
ITA,PHL,2021,0.000996,0.799
ITA,DNK,2021,0.006293,0.799
ITA,ARG,2021,0.001932,0.799
ITA,JPN,2021,0.01199,0.799
ITA,HUN,2021,0.011768,0.799
ITA,FIN,2021,0.004913,0.799
ITA,BRA,2021,0.00884,0.799
ITA,VNM,2021,0.004702,0.799
ITA,IDN,2021,0.003442,0.799
ITA,GBR,2021,0.03145,0.799
ITA,PRT,2021,0.007029,0.799
ITA,VEN,2021,0.000211,0.799
ITA,MYS,2021,0.002708,0.799
ITA,DEU,2021,0.144246,0.799
ITA,CHL,2021,0.001856,0.799
ITA,UKR,2021,0.005392,0.799
ITA,ESP,2021,0.0516,0.799
ITA,THA,2021,0.00339,0.799
ITA,RUS,2021,0.026285,0.799
ITA,POL,2021,0.028925,0.799
ITA,KOR,2023,0.010236,0.7813
ITA,AUS,2023,0.00498,0.7813
ITA,FRA,2023,0.090223,0.7813
ITA,NOR,2023,0.0051,0.7813
ITA,PER,2023,0.001106,0.7813
ITA,USA,2023,0.075899,0.7813
ITA,IND,2023,0.011773,0.7813
ITA,CAN,2023,0.006715,0.7813
ITA,TWN,2023,0.004051,0.7813
ITA,EGY,2023,0.004893,0.7813
ITA,CHN,2023,0.05481,0.7813
ITA,CHE,2023,0.039822,0.7813
ITA,TUR,2023,0.021194,0.7813
ITA,COL,2023,0.001559,0.7813
ITA,NLD,2023,0.045084,0.7813
ITA,MEX,2023,0.006051,0.7813
ITA,ZAF,2023,0.003726,0.7813
ITA,HKG,2023,0.00449,0.7813
ITA,SAU,2023,0.008892,0.7813
ITA,TUN,2023,0.005636,0.7813
ITA,BEL,2023,0.037798,0.7813
ITA,ISR,2023,0.00357,0.7813
ITA,SWE,2023,0.010152,0.7813
ITA,PHL,2023,0.00093,0.7813
ITA,DNK,2023,0.005986,0.7813
ITA,ARG,2023,0.001924,0.7813
ITA,JPN,2023,0.011067,0.7813
ITA,HUN,2023,0.011743,0.7813
ITA,FIN,2023,0.003932,0.7813
ITA,BRA,2023,0.008153,0.7813
ITA,VNM,2023,0.00465,0.7813
ITA,IDN,2023,0.003189,0.7813
ITA,GBR,2023,0.028583,0.7813
ITA,PRT,2023,0.007424,0.7813
ITA,VEN,2023,0.000259,0.7813
ITA,MYS,2023,0.002339,0.7813
ITA,DEU,2023,0.13492,0.7813
ITA,CHL,2023,0.001669,0.7813
ITA,UKR,2023,0.002843,0.7813
ITA,ESP,2023,0.053955,0.7813
ITA,THA,2023,0.003328,0.7813
ITA,RUS,2023,0.00716,0.7813
ITA,POL,2023,0.029459,0.7813
JPN,KOR,2019,0.053178,0.8858
JPN,AUS,2019,0.042034,0.8858
JPN,FRA,2019,0.01324,0.8858
JPN,NOR,2019,0.002007,0.8858
JPN,PER,2019,0.002216,0.8858
JPN,USA,2019,0.155542,0.8858
JPN,IND,2019,0.011457,0.8858
JPN,CAN,2019,0.014493,0.8858
JPN,TWN,2019,0.048968,0.8858
JPN,EGY,2019,0.000737,0.8858
JPN,CHN,2019,0.21305,0.8858
JPN,CHE,2019,0.00861,0.8858
JPN,TUR,2019,0.0023,0.8858
JPN,COL,2019,0.001229,0.8858
JPN,NLD,2019,0.010556,0.8858
JPN,MEX,2019,0.011584,0.8858
JPN,ZAF,2019,0.005288,0.8858
JPN,HKG,2019,0.025012,0.8858
JPN,SAU,2019,0.022971,0.8858
JPN,TUN,2019,0.000143,0.8858
JPN,ITA,2019,0.011356,0.8858
JPN,BEL,2019,0.007478,0.8858
JPN,ISR,2019,0.002021,0.8858
JPN,SWE,2019,0.003057,0.8858
JPN,PHL,2019,0.0149,0.8858
JPN,DNK,2019,0.002007,0.8858
JPN,ARG,2019,0.00087,0.8858
JPN,HUN,2019,0.00184,0.8858
JPN,FIN,2019,0.001584,0.8858
JPN,BRA,2019,0.008247,0.8858
JPN,VNM,2019,0.027313,0.8858
JPN,IDN,2019,0.022544,0.8858
JPN,GBR,2019,0.015436,0.8858
JPN,PRT,2019,0.000587,0.8858
JPN,VEN,2019,5.1e-05,0.8858
JPN,MYS,2019,0.021702,0.8858
JPN,DEU,2019,0.031684,0.8858
JPN,CHL,2019,0.0061,0.8858
JPN,UKR,2019,0.000883,0.8858
JPN,ESP,2019,0.004774,0.8858
JPN,THA,2019,0.038935,0.8858
JPN,RUS,2019,0.015066,0.8858
JPN,POL,2019,0.002744,0.8858
JPN,KOR,2021,0.055351,0.8955
JPN,AUS,2021,0.044135,0.8955
JPN,FRA,2021,0.011969,0.8955
JPN,NOR,2021,0.001763,0.8955
JPN,PER,2021,0.002333,0.8955
JPN,USA,2021,0.143161,0.8955
JPN,IND,2021,0.012426,0.8955
JPN,CAN,2021,0.014392,0.8955
JPN,TWN,2021,0.05761,0.8955
JPN,EGY,2021,0.00092,0.8955
JPN,CHN,2021,0.228546,0.8955
JPN,CHE,2021,0.0083,0.8955
JPN,TUR,2021,0.002606,0.8955
JPN,COL,2021,0.001123,0.8955
JPN,NLD,2021,0.010357,0.8955
JPN,MEX,2021,0.010864,0.8955
JPN,ZAF,2021,0.008157,0.8955
JPN,HKG,2021,0.023894,0.8955
JPN,SAU,2021,0.020901,0.8955
JPN,TUN,2021,0.000116,0.8955
JPN,ITA,2021,0.010846,0.8955
JPN,BEL,2021,0.008877,0.8955
JPN,ISR,2021,0.00197,0.8955
JPN,SWE,2021,0.002926,0.8955
JPN,PHL,2021,0.014369,0.8955
JPN,DNK,2021,0.001942,0.8955
JPN,ARG,2021,0.001203,0.8955
JPN,HUN,2021,0.001912,0.8955
JPN,FIN,2021,0.001596,0.8955
JPN,BRA,2021,0.009202,0.8955
JPN,VNM,2021,0.027532,0.8955
JPN,IDN,2021,0.021565,0.8955
JPN,GBR,2021,0.011283,0.8955
JPN,PRT,2021,0.000796,0.8955
JPN,VEN,2021,4.7e-05,0.8955
JPN,MYS,2021,0.023105,0.8955
JPN,DEU,2021,0.02904,0.8955
JPN,CHL,2021,0.006276,0.8955
JPN,UKR,2021,0.000857,0.8955
JPN,ESP,2021,0.005105,0.8955
JPN,THA,2021,0.038825,0.8955
JPN,RUS,2021,0.014365,0.8955
JPN,POL,2021,0.002958,0.8955
JPN,KOR,2023,0.05242,0.8832
JPN,AUS,2023,0.05532,0.8832
JPN,FRA,2023,0.011714,0.8832
JPN,NOR,2023,0.00156,0.8832
JPN,PER,2023,0.002256,0.8832
JPN,USA,2023,0.15049,0.8832
JPN,IND,2023,0.014571,0.8832
JPN,CAN,2023,0.017071,0.8832
JPN,TWN,2023,0.052713,0.8832
JPN,EGY,2023,0.000616,0.8832
JPN,CHN,2023,0.200379,0.8832
JPN,CHE,2023,0.007031,0.8832
JPN,TUR,2023,0.003462,0.8832
JPN,COL,2023,0.001227,0.8832
JPN,NLD,2023,0.011245,0.8832
JPN,MEX,2023,0.012144,0.8832
JPN,ZAF,2023,0.006658,0.8832
JPN,HKG,2023,0.023184,0.8832
JPN,SAU,2023,0.027921,0.8832
JPN,TUN,2023,0.000143,0.8832
JPN,ITA,2023,0.012103,0.8832
JPN,BEL,2023,0.006746,0.8832
JPN,ISR,2023,0.001629,0.8832
JPN,SWE,2023,0.002928,0.8832
JPN,PHL,2023,0.013675,0.8832
JPN,DNK,2023,0.001807,0.8832
JPN,ARG,2023,0.00119,0.8832
JPN,HUN,2023,0.001961,0.8832
JPN,FIN,2023,0.001315,0.8832
JPN,BRA,2023,0.010386,0.8832
JPN,VNM,2023,0.028956,0.8832
JPN,IDN,2023,0.026206,0.8832
JPN,GBR,2023,0.012625,0.8832
JPN,PRT,2023,0.000855,0.8832
JPN,VEN,2023,4.9e-05,0.8832
JPN,MYS,2023,0.022396,0.8832
JPN,DEU,2023,0.02673,0.8832
JPN,CHL,2023,0.006626,0.8832
JPN,UKR,2023,0.000353,0.8832
JPN,ESP,2023,0.005586,0.8832
JPN,THA,2023,0.036477,0.8832
JPN,RUS,2023,0.006936,0.8832
JPN,POL,2023,0.003541,0.8832
KOR,AUS,2019,0.02725,0.8681
KOR,FRA,2019,0.008831,0.8681
KOR,NOR,2019,0.002991,0.8681
KOR,PER,2019,0.002928,0.8681
KOR,USA,2019,0.129806,0.8681
KOR,IND,2019,0.019764,0.8681
KOR,CAN,2019,0.010798,0.8681
KOR,TWN,2019,0.03002,0.8681
KOR,EGY,2019,0.001775,0.8681
KOR,CHN,2019,0.232851,0.8681
KOR,CHE,2019,0.003441,0.8681
KOR,TUR,2019,0.006205,0.8681
KOR,COL,2019,0.00178,0.8681
KOR,NLD,2019,0.008072,0.8681
KOR,MEX,2019,0.016344,0.8681
KOR,ZAF,2019,0.002888,0.8681
KOR,HKG,2019,0.032207,0.8681
KOR,SAU,2019,0.024428,0.8681
KOR,TUN,2019,0.000227,0.8681
KOR,ITA,2019,0.009778,0.8681
KOR,BEL,2019,0.003855,0.8681
KOR,ISR,2019,0.002226,0.8681
KOR,SWE,2019,0.002693,0.8681
KOR,PHL,2019,0.011501,0.8681
KOR,DNK,2019,0.001282,0.8681
KOR,ARG,2019,0.001154,0.8681
KOR,JPN,2019,0.072696,0.8681
KOR,HUN,2019,0.002845,0.8681
KOR,FIN,2019,0.001363,0.8681
KOR,BRA,2019,0.008709,0.8681
KOR,VNM,2019,0.06624,0.8681
KOR,IDN,2019,0.015754,0.8681
KOR,GBR,2019,0.009284,0.8681
KOR,PRT,2019,0.000757,0.8681
KOR,VEN,2019,3.7e-05,0.8681
KOR,MYS,2019,0.017336,0.8681
KOR,DEU,2019,0.027377,0.8681
KOR,CHL,2019,0.004949,0.8681
KOR,UKR,2019,0.00077,0.8681
KOR,ESP,2019,0.005186,0.8681
KOR,THA,2019,0.012523,0.8681
KOR,RUS,2019,0.02137,0.8681
KOR,POL,2019,0.005821,0.8681
KOR,AUS,2021,0.033878,0.8868
KOR,FRA,2021,0.008976,0.8868
KOR,NOR,2021,0.002964,0.8868
KOR,PER,2021,0.00337,0.8868
KOR,USA,2021,0.134947,0.8868
KOR,IND,2021,0.018785,0.8868
KOR,CAN,2021,0.010387,0.8868
KOR,TWN,2021,0.03793,0.8868
KOR,EGY,2021,0.001848,0.8868
KOR,CHN,2021,0.239423,0.8868
KOR,CHE,2021,0.003371,0.8868
KOR,TUR,2021,0.006561,0.8868
KOR,COL,2021,0.001272,0.8868
KOR,NLD,2021,0.011889,0.8868
KOR,MEX,2021,0.015228,0.8868
KOR,ZAF,2021,0.002866,0.8868
KOR,HKG,2021,0.031529,0.8868
KOR,SAU,2021,0.021911,0.8868
KOR,TUN,2021,0.00026,0.8868
KOR,ITA,2021,0.010007,0.8868
KOR,BEL,2021,0.006242,0.8868
KOR,ISR,2021,0.002717,0.8868
KOR,SWE,2021,0.002833,0.8868
KOR,PHL,2021,0.010761,0.8868
KOR,DNK,2021,0.00144,0.8868
KOR,ARG,2021,0.001759,0.8868
KOR,JPN,2021,0.067254,0.8868
KOR,HUN,2021,0.003812,0.8868
KOR,FIN,2021,0.001122,0.8868
KOR,BRA,2021,0.008963,0.8868
KOR,VNM,2021,0.064071,0.8868
KOR,IDN,2021,0.015305,0.8868
KOR,GBR,2021,0.009345,0.8868
KOR,PRT,2021,0.000948,0.8868
KOR,VEN,2021,3.7e-05,0.8868
KOR,MYS,2021,0.016327,0.8868
KOR,DEU,2021,0.026281,0.8868
KOR,CHL,2021,0.005108,0.8868
KOR,UKR,2021,0.000707,0.8868
KOR,ESP,2021,0.004171,0.8868
KOR,THA,2021,0.012338,0.8868
KOR,RUS,2021,0.021704,0.8868
KOR,POL,2021,0.006111,0.8868
KOR,AUS,2023,0.039716,0.8649
KOR,FRA,2023,0.010741,0.8649
KOR,NOR,2023,0.001435,0.8649
KOR,PER,2023,0.002845,0.8649
KOR,USA,2023,0.147543,0.8649
KOR,IND,2023,0.01933,0.8649
KOR,CAN,2023,0.011479,0.8649
KOR,TWN,2023,0.034957,0.8649
KOR,EGY,2023,0.001538,0.8649
KOR,CHN,2023,0.209918,0.8649
KOR,CHE,2023,0.003445,0.8649
KOR,TUR,2023,0.008165,0.8649
KOR,COL,2023,0.001445,0.8649
KOR,NLD,2023,0.011698,0.8649
KOR,MEX,2023,0.015575,0.8649
KOR,ZAF,2023,0.00343,0.8649
KOR,HKG,2023,0.021206,0.8649
KOR,SAU,2023,0.029881,0.8649
KOR,TUN,2023,0.000473,0.8649
KOR,ITA,2023,0.010461,0.8649
KOR,BEL,2023,0.005466,0.8649
KOR,ISR,2023,0.002712,0.8649
KOR,SWE,2023,0.002735,0.8649
KOR,PHL,2023,0.010714,0.8649
KOR,DNK,2023,0.001343,0.8649
KOR,ARG,2023,0.001625,0.8649
KOR,JPN,2023,0.060143,0.8649
KOR,HUN,2023,0.005977,0.8649
KOR,FIN,2023,0.001092,0.8649
KOR,BRA,2023,0.00868,0.8649
KOR,VNM,2023,0.062318,0.8649
KOR,IDN,2023,0.016702,0.8649
KOR,GBR,2023,0.008785,0.8649
KOR,PRT,2023,0.001339,0.8649
KOR,VEN,2023,3.5e-05,0.8649
KOR,MYS,2023,0.019612,0.8649
KOR,DEU,2023,0.026619,0.8649
KOR,CHL,2023,0.00692,0.8649
KOR,UKR,2023,0.000804,0.8649
KOR,ESP,2023,0.00457,0.8649
KOR,THA,2023,0.011697,0.8649
KOR,RUS,2023,0.01178,0.8649
KOR,POL,2023,0.007945,0.8649
MEX,KOR,2019,0.021681,0.9494
MEX,AUS,2019,0.001436,0.9494
MEX,FRA,2019,0.006555,0.9494
MEX,NOR,2019,0.000264,0.9494
MEX,PER,2019,0.002153,0.9494
MEX,USA,2019,0.616672,0.9494
MEX,IND,2019,0.006726,0.9494
MEX,CAN,2019,0.026294,0.9494
MEX,TWN,2019,0.017372,0.9494
MEX,EGY,2019,0.000145,0.9494
MEX,CHN,2019,0.098207,0.9494
MEX,CHE,2019,0.002652,0.9494
MEX,TUR,2019,0.001592,0.9494
MEX,COL,2019,0.005628,0.9494
MEX,NLD,2019,0.00466,0.9494
MEX,ZAF,2019,0.000879,0.9494
MEX,HKG,2019,0.001653,0.9494
MEX,SAU,2019,0.00039,0.9494
MEX,TUN,2019,9.1e-05,0.9494
MEX,ITA,2019,0.0083,0.9494
MEX,BEL,2019,0.00292,0.9494
MEX,ISR,2019,0.001028,0.9494
MEX,SWE,2019,0.001239,0.9494
MEX,PHL,2019,0.00356,0.9494
MEX,DNK,2019,0.000955,0.9494
MEX,ARG,2019,0.001691,0.9494
MEX,JPN,2019,0.023906,0.9494
MEX,HUN,2019,0.001782,0.9494
MEX,FIN,2019,0.000741,0.9494
MEX,BRA,2019,0.011894,0.9494
MEX,VNM,2019,0.006843,0.9494
MEX,IDN,2019,0.001912,0.9494
MEX,GBR,2019,0.005684,0.9494
MEX,PRT,2019,0.000779,0.9494
MEX,VEN,2019,0.000403,0.9494
MEX,MYS,2019,0.012946,0.9494
MEX,DEU,2019,0.02705,0.9494
MEX,CHL,2019,0.003426,0.9494
MEX,UKR,2019,0.000229,0.9494
MEX,ESP,2019,0.006509,0.9494
MEX,THA,2019,0.007072,0.9494
MEX,RUS,2019,0.001833,0.9494
MEX,POL,2019,0.001679,0.9494
MEX,KOR,2021,0.022268,0.9452
MEX,AUS,2021,0.001291,0.9452
MEX,FRA,2021,0.005427,0.9452
MEX,NOR,2021,0.000279,0.9452
MEX,PER,2021,0.002144,0.9452
MEX,USA,2021,0.607373,0.9452
MEX,IND,2021,0.006592,0.9452
MEX,CAN,2021,0.024119,0.9452
MEX,TWN,2021,0.019413,0.9452
MEX,EGY,2021,8.5e-05,0.9452
MEX,CHN,2021,0.110082,0.9452
MEX,CHE,2021,0.002972,0.9452
MEX,TUR,2021,0.001511,0.9452
MEX,COL,2021,0.004745,0.9452
MEX,NLD,2021,0.004731,0.9452
MEX,ZAF,2021,0.000821,0.9452
MEX,HKG,2021,0.001277,0.9452
MEX,SAU,2021,0.000356,0.9452
MEX,TUN,2021,8.6e-05,0.9452
MEX,ITA,2021,0.007004,0.9452
MEX,BEL,2021,0.002538,0.9452
MEX,ISR,2021,0.001017,0.9452
MEX,SWE,2021,0.001109,0.9452
MEX,PHL,2021,0.003308,0.9452
MEX,DNK,2021,0.000981,0.9452
MEX,ARG,2021,0.001788,0.9452
MEX,JPN,2021,0.021057,0.9452
MEX,HUN,2021,0.001883,0.9452
MEX,FIN,2021,0.000678,0.9452
MEX,BRA,2021,0.012189,0.9452
MEX,VNM,2021,0.008733,0.9452
MEX,IDN,2021,0.001976,0.9452
MEX,GBR,2021,0.00508,0.9452
MEX,PRT,2021,0.00062,0.9452
MEX,VEN,2021,0.000171,0.9452
MEX,MYS,2021,0.012622,0.9452
MEX,DEU,2021,0.024637,0.9452
MEX,CHL,2021,0.003936,0.9452
MEX,UKR,2021,0.000232,0.9452
MEX,ESP,2021,0.006006,0.9452
MEX,THA,2021,0.006785,0.9452
MEX,RUS,2021,0.00268,0.9452
MEX,POL,2021,0.002627,0.9452
MEX,KOR,2023,0.01965,0.9466
MEX,AUS,2023,0.001713,0.9466
MEX,FRA,2023,0.005319,0.9466
MEX,NOR,2023,0.000325,0.9466
MEX,PER,2023,0.002344,0.9466
MEX,USA,2023,0.613225,0.9466
MEX,IND,2023,0.007542,0.9466
MEX,CAN,2023,0.026024,0.9466
MEX,TWN,2023,0.016352,0.9466
MEX,EGY,2023,0.00015,0.9466
MEX,CHN,2023,0.103571,0.9466
MEX,CHE,2023,0.003598,0.9466
MEX,TUR,2023,0.001726,0.9466
MEX,COL,2023,0.004203,0.9466
MEX,NLD,2023,0.003921,0.9466
MEX,ZAF,2023,0.001125,0.9466
MEX,HKG,2023,0.001437,0.9466
MEX,SAU,2023,0.000681,0.9466
MEX,TUN,2023,8.3e-05,0.9466
MEX,ITA,2023,0.007944,0.9466
MEX,BEL,2023,0.002571,0.9466
MEX,ISR,2023,0.001061,0.9466
MEX,SWE,2023,0.001322,0.9466
MEX,PHL,2023,0.002926,0.9466
MEX,DNK,2023,0.001156,0.9466
MEX,ARG,2023,0.001747,0.9466
MEX,JPN,2023,0.020573,0.9466
MEX,HUN,2023,0.001923,0.9466
MEX,FIN,2023,0.000755,0.9466
MEX,BRA,2023,0.01505,0.9466
MEX,VNM,2023,0.010079,0.9466
MEX,IDN,2023,0.002577,0.9466
MEX,GBR,2023,0.00479,0.9466
MEX,PRT,2023,0.000659,0.9466
MEX,VEN,2023,0.000198,0.9466
MEX,MYS,2023,0.010443,0.9466
MEX,DEU,2023,0.025252,0.9466
MEX,CHL,2023,0.002819,0.9466
MEX,UKR,2023,8.3e-05,0.9466
MEX,ESP,2023,0.006636,0.9466
MEX,THA,2023,0.007684,0.9466
MEX,RUS,2023,0.001829,0.9466
MEX,POL,2023,0.003501,0.9466
MYS,KOR,2019,0.039596,0.8058
MYS,AUS,2019,0.028068,0.8058
MYS,FRA,2019,0.009305,0.8058
MYS,NOR,2019,0.000781,0.8058
MYS,PER,2019,0.000459,0.8058
MYS,USA,2019,0.089671,0.8058
MYS,IND,2019,0.034088,0.8058
MYS,CAN,2019,0.003729,0.8058
MYS,TWN,2019,0.051007,0.8058
MYS,EGY,2019,0.00121,0.8058
MYS,CHN,2019,0.171637,0.8058
MYS,CHE,2019,0.004695,0.8058
MYS,TUR,2019,0.004739,0.8058
MYS,COL,2019,0.000421,0.8058
MYS,NLD,2019,0.017344,0.8058
MYS,MEX,2019,0.005847,0.8058
MYS,ZAF,2019,0.003588,0.8058
MYS,HKG,2019,0.043745,0.8058
MYS,SAU,2019,0.012096,0.8058
MYS,TUN,2019,0.000269,0.8058
MYS,ITA,2019,0.006563,0.8058
MYS,BEL,2019,0.004265,0.8058
MYS,SWE,2019,0.001859,0.8058
MYS,PHL,2019,0.014985,0.8058
MYS,DNK,2019,0.000987,0.8058
MYS,ARG,2019,0.002697,0.8058
MYS,JPN,2019,0.070262,0.8058
MYS,HUN,2019,0.001606,0.8058
MYS,FIN,2019,0.00075,0.8058
MYS,BRA,2019,0.006076,0.8058
MYS,VNM,2019,0.029807,0.8058
MYS,IDN,2019,0.038075,0.8058
MYS,GBR,2019,0.008924,0.8058
MYS,PRT,2019,0.000391,0.8058
MYS,VEN,2019,0.001459,0.8058
MYS,DEU,2019,0.028635,0.8058
MYS,CHL,2019,0.000894,0.8058
MYS,UKR,2019,0.000816,0.8058
MYS,ESP,2019,0.00395,0.8058
MYS,THA,2019,0.054541,0.8058
MYS,RUS,2019,0.004396,0.8058
MYS,POL,2019,0.001606,0.8058
MYS,KOR,2021,0.039371,0.8053
MYS,AUS,2021,0.025912,0.8053
MYS,FRA,2021,0.005718,0.8053
MYS,NOR,2021,0.000692,0.8053
MYS,PER,2021,0.00055,0.8053
MYS,USA,2021,0.097578,0.8053
MYS,IND,2021,0.031305,0.8053
MYS,CAN,2021,0.004454,0.8053
MYS,TWN,2021,0.051973,0.8053
MYS,EGY,2021,0.001695,0.8053
MYS,CHN,2021,0.18907,0.8053
MYS,CHE,2021,0.004347,0.8053
MYS,TUR,2021,0.00762,0.8053
MYS,COL,2021,0.000474,0.8053
MYS,NLD,2021,0.016172,0.8053
MYS,MEX,2021,0.006239,0.8053
MYS,ZAF,2021,0.002429,0.8053
MYS,HKG,2021,0.042324,0.8053
MYS,SAU,2021,0.007885,0.8053
MYS,TUN,2021,0.000275,0.8053
MYS,ITA,2021,0.006651,0.8053
MYS,BEL,2021,0.004785,0.8053
MYS,SWE,2021,0.001866,0.8053
MYS,PHL,2021,0.014607,0.8053
MYS,DNK,2021,0.001086,0.8053
MYS,ARG,2021,0.003463,0.8053
MYS,JPN,2021,0.0669,0.8053
MYS,HUN,2021,0.001358,0.8053
MYS,FIN,2021,0.000861,0.8053
MYS,BRA,2021,0.007126,0.8053
MYS,VNM,2021,0.031103,0.8053
MYS,IDN,2021,0.042705,0.8053
MYS,GBR,2021,0.007712,0.8053
MYS,PRT,2021,0.000252,0.8053
MYS,VEN,2021,5.3e-05,0.8053
MYS,DEU,2021,0.024225,0.8053
MYS,CHL,2021,0.000827,0.8053
MYS,UKR,2021,0.000656,0.8053
MYS,ESP,2021,0.00312,0.8053
MYS,THA,2021,0.043994,0.8053
MYS,RUS,2021,0.003943,0.8053
MYS,POL,2021,0.001882,0.8053
MYS,KOR,2023,0.042106,0.7833
MYS,AUS,2023,0.032094,0.7833
MYS,FRA,2023,0.006563,0.7833
MYS,NOR,2023,0.000668,0.7833
MYS,PER,2023,0.000563,0.7833
MYS,USA,2023,0.095087,0.7833
MYS,IND,2023,0.028585,0.7833
MYS,CAN,2023,0.003185,0.7833
MYS,TWN,2023,0.048192,0.7833
MYS,EGY,2023,0.001271,0.7833
MYS,CHN,2023,0.170956,0.7833
MYS,CHE,2023,0.004112,0.7833
MYS,TUR,2023,0.007711,0.7833
MYS,COL,2023,0.000753,0.7833
MYS,NLD,2023,0.015528,0.7833
MYS,MEX,2023,0.008259,0.7833
MYS,ZAF,2023,0.003009,0.7833
MYS,HKG,2023,0.039847,0.7833
MYS,SAU,2023,0.019155,0.7833
MYS,TUN,2023,0.000375,0.7833
MYS,ITA,2023,0.005429,0.7833
MYS,BEL,2023,0.004956,0.7833
MYS,SWE,2023,0.001396,0.7833
MYS,PHL,2023,0.013696,0.7833
MYS,DNK,2023,0.000897,0.7833
MYS,ARG,2023,0.003121,0.7833
MYS,JPN,2023,0.059398,0.7833
MYS,HUN,2023,0.001167,0.7833
MYS,FIN,2023,0.000905,0.7833
MYS,BRA,2023,0.006621,0.7833
MYS,VNM,2023,0.030118,0.7833
MYS,IDN,2023,0.04217,0.7833
MYS,GBR,2023,0.006558,0.7833
MYS,PRT,2023,0.000301,0.7833
MYS,VEN,2023,8.3e-05,0.7833
MYS,DEU,2023,0.02406,0.7833
MYS,CHL,2023,0.000754,0.7833
MYS,UKR,2023,0.000174,0.7833
MYS,ESP,2023,0.003333,0.7833
MYS,THA,2023,0.042913,0.7833
MYS,RUS,2023,0.005392,0.7833
MYS,POL,2023,0.001798,0.7833
NLD,KOR,2019,0.008238,0.8601
NLD,AUS,2019,0.004826,0.8601
NLD,FRA,2019,0.058737,0.8601
NLD,NOR,2019,0.017677,0.8601
NLD,PER,2019,0.001365,0.8601
NLD,USA,2019,0.065567,0.8601
NLD,IND,2019,0.006536,0.8601
NLD,CAN,2019,0.006559,0.8601
NLD,TWN,2019,0.012253,0.8601
NLD,EGY,2019,0.002184,0.8601
NLD,CHN,2019,0.05724,0.8601
